('NOW', 16087.527435613, -632.3816025139912, 145, 509.57256438700017, 0.0, '20, 8, 0.2, 1.0, 4, 10, 8, 0.1, False')
('PARA', 16040.049594208014, -161.11581320499837, 153, 4437.370405791999, 0.0, '20, 8, 0.3, 1.0, 4, 10, 8, 0.1, False')
('APD', 16023.944998412999, -356.1816203880004, 86, 392.9850015869999, 0.0, '12, 8, 0.2, 2.0, 4, 15, 8, 0.1, False')
('APD', 15969.17388561799, -1107.1433471830026, 86, 392.11611438199975, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, 0.4, False')
('APD', 15939.511020345994, -356.1816203880004, 83, 378.8889796539998, 0.0, '12, 8, 0.2, 2.0, 4, 15, 8, 0.4, False')
('AMP', 15926.366494281003, -4.718635984, 77, 343.77350571899996, 0.0, '9, 8, 0.3, 2.0, 4, 10, 8, 0.7, False')
('IT', 15876.683676831013, -5.4464530159999995, 92, 405.10632316900006, 0.0, '12, 8, 0.3, 2.0, 4, 15, 8, 0.1, False')
('DOV', 15840.214620162998, -827.2585424369956, 131, 840.9653798370002, 0.0, '12, 5, 0.2, 1.0, 4, 10, 8, 0.4, False')
('MHK', 15764.40422487, -3228.138681904996, 143, 967.3557751300003, 0.0, '9, 8, 0.3, 1.0, 4, 10, 8, 0.1, False')
('MHK', 15750.714791300006, -1304.5744643960031, 139, 941.9252087000002, 0.0, '9, 8, 0.2, 1.0, 4, 10, 8, 0.1, False')
('IT', 15735.318985095015, -5.4464530159999995, 94, 413.33101490499996, 0.0, '12, 8, 0.3, 2.0, 4, 15, 8, -0.1, False')
('MHK', 15640.975113622999, -3889.4593212319905, 140, 959.8948863770003, 0.0, '12, 8, 0.3, 1.0, 4, 10, 8, 0.7, False')
('MA', 15628.987202112981, -676.1183348330028, 86, 348.872797887, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, 0.7, False')
('BKR', 15625.37730947301, -35.29930298, 101, 2809.322690527, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
('MA', 15617.660343374995, -706.9291475540014, 80, 324.48965662499995, 0.0, '9, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
('MA', 15582.945504765994, -745.1491475539998, 82, 332.964495234, 0.0, '20, 8, 0.3, 2.0, 4, 10, 8, 0.7, False')
('PRU', 15521.145187520011, -8.321204906, 129, 1064.2548124799998, 0.0, '9, 5, 0.2, 1.0, 4, 10, 8, 0.7, False')
('PRU', 15521.145187520011, -8.321204906, 129, 1064.2548124799998, 0.0, '9, 5, 0.3, 1.0, 4, 10, 8, 0.7, False')
('TPR', 15515.165467335008, -1356.9033538809992, 131, 2726.5545326650004, 0.0, '12, 8, 0.2, 1.0, 4, 15, 8, 0.7, False')
('SCHW', 15486.341360641987, -10.940290498, 107, 1167.748639358, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.1, False')
('WBD', 15478.723211587981, -171.25531945299846, 129, 5206.936788411998, 0.0, '12, 8, 0.3, 1.0, 4, 15, 8, 0.7, False')
('ENPH', 15423.256763955016, -1111.4375452130014, 139, 769.2332360449994, 0.0, '20, 8, 0.3, 2.0, 4, 15, 8, 0.4, False')
('BKR', 15400.230647813001, -2165.493200972, 98, 2725.7793521870003, 0.0, '20, 8, 0.2, 2.0, 4, 15, 8, 0.7, False')
('WAT', 15364.724169480995, -2629.6534615680007, 92, 382.44583051899997, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
('EMN', 15336.839137452982, -304.0348490820029, 102, 859.9908625469994, 0.0, '12, 8, 0.2, 2.0, 4, 10, 8, 0.1, False')
('PYPL', 15310.898190902028, -3240.277906678998, 166, 1277.8318090980003, 0.0, '20, 5, 0.2, 1.0, 4, 10, 8, 0.4, False')
('MKC', 15282.005917562019, -8.935795295000002, 84, 777.464082438, 0.0, '9, 8, 0.3, 2.0, 4, 10, 8, 0.7, False')
('COO', 15274.38856278501, -3.76963634, 106, 426.24143721499973, 0.0, '12, 5, 0.2, 2.0, 4, 15, 8, -0.1, False')
('COO', 15274.38856278501, -3.76963634, 106, 426.24143721499973, 0.0, '12, 5, 0.2, 2.0, 4, 15, 8, 0.1, False')
('COO', 15274.38856278501, -3.76963634, 106, 426.24143721499973, 0.0, '12, 5, 0.3, 2.0, 4, 15, 8, -0.1, False')
('COO', 15274.38856278501, -3.76963634, 106, 426.24143721499973, 0.0, '12, 5, 0.3, 2.0, 4, 15, 8, 0.1, False')
('MKC', 15249.43061579701, -8.893760172, 91, 838.2193842030001, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.4, False')
('WYNN', 15119.535567414, -3312.3889275450038, 147, 1482.2144325859995, 0.0, '12, 8, 0.2, 1.0, 4, 10, 8, 0.7, False')
('MKC', 15111.349781021008, -8.935795295000002, 97, 896.140218979, 0.0, '20, 5, 0.2, 2.0, 4, 10, 8, 0.4, False')
('MKC', 15111.349781021008, -8.935795295000002, 97, 896.140218979, 0.0, '20, 5, 0.3, 2.0, 4, 10, 8, 0.4, False')
('NOW', 15098.651915907993, -598.2871146849997, 149, 524.3680840919999, 0.0, '20, 8, 0.3, 1.0, 4, 10, 8, 0.1, False')
('TPR', 15092.515251849009, -2065.6811826120006, 139, 2891.964748151, 0.0, '12, 8, 0.2, 1.0, 4, 10, 8, 0.7, False')
('WAT', 15081.279000399993, -3626.507047917002, 95, 395.00099959999994, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.1, False')
('AMP', 15050.194118094, -4.672557408, 93, 416.38588190599984, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, -0.1, False')
('DE', 15024.252914734003, -3.96221388, 132, 523.0670852660003, 0.0, '9, 8, 0.2, 1.0, 4, 15, 8, 0.4, False')
('NDAQ', 15013.087019999555, -14.475563822000002, 95, 1243.0834800004704, 0.0, '20, 8, 0.3, 2.0, 4, 15, 8, 0.1, False')
('MKC', 14959.933984441015, -8.935795295000002, 91, 838.256015559, 0.0, '20, 5, 0.2, 2.0, 4, 10, 8, 0.7, False')
('WAT', 14900.536779019987, -3566.976143174004, 92, 383.0732209799999, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.4, False')
('CTLT', 14880.234091303002, -4714.155423006, 125, 1220.5659086970004, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.1, False')
('NFLX', 14851.815827050996, -2499.0372402480057, 77, 321.63417294899995, 0.0, '20, 8, 0.3, 2.0, 8, 15, 8, 0.7, False')
('MRNA', 14838.897553642015, -2256.4401377809995, 156, 879.1224463580003, 0.0, '9, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
('WAB', 14834.983017342991, -2028.8154695619987, 89, 793.2369826570005, 0.0, '20, 8, 0.3, 2.0, 4, 15, 8, 0.1, False')
('WAB', 14811.439028890993, -1667.5262539509988, 83, 740.2909711090003, 0.0, '20, 8, 0.2, 2.0, 4, 15, 8, 0.4, False')
('NDAQ', 14800.074007919506, -14.475563822000002, 97, 1271.3131920805204, 0.0, '20, 8, 0.3, 2.0, 4, 15, 8, -0.1, False')
('NDAQ', 14799.80799096936, -14.424049360000001, 98, 1283.7487090306602, 0.0, '20, 5, 0.2, 2.0, 4, 15, 8, -0.1, False')
('NDAQ', 14799.80799096936, -14.424049360000001, 98, 1283.7487090306602, 0.0, '20, 5, 0.2, 2.0, 4, 15, 8, 0.1, False')
('NDAQ', 14799.80799096936, -14.424049360000001, 98, 1283.7487090306602, 0.0, '20, 5, 0.3, 2.0, 4, 15, 8, -0.1, False')
('EQT', 14796.34219324898, -1272.5889749440043, 157, 4636.907806750996, 0.0, '9, 8, 0.3, 1.0, 4, 10, 8, -0.1, False')
('FTV', 14792.734191359035, -714.6344649349992, 86, 1012.5958086410004, 0.0, '20, 5, 0.2, 2.0, 4, 15, 8, 0.7, False')
('FTV', 14792.734191359035, -714.6344649349992, 86, 1012.5958086410004, 0.0, '20, 5, 0.3, 2.0, 4, 15, 8, 0.7, False')
